event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,placses,keywords,wos_keys,bib_keys,extracted_from,comment
4253,2019,,,66,,,,,,,,WOS:000476672400059,,wos,
4254,2014,,,66,,,,,,,,WOS:000336713500019,,wos,
4255,2014,,,66,,,,,,,,WOS:000336790800027,,wos,
4256,2014,,,66,,,,,,,,WOS:000336814400001,,wos,
4257,2014,,,66,,,,,,,,WOS:000336841400023,,wos,
4258,2014,,,66,,,,,,,,WOS:000336875100016,,wos,
4259,2014,,,66,,,,,,,,WOS:000336887000001,,wos,
4260,2018,,,66,,,,,,,,WOS:000444827800010,,wos,
4261,2014,,,66,,,,,,,,WOS:000336956300112,,wos,
4262,2014,,,66,,,,,,,,WOS:000336976000022,,wos,
4263,2014,,,66,,,,,,,,WOS:000337000402410,,wos,
4264,2019,,,66,,,,,,,,WOS:000478770400010,,wos,
4265,2014,,,66,,,,,,,,WOS:000337000403868,,wos,
4266,2014,,,66,,,,,,,,WOS:000337010500007,,wos,
4267,2014,,,66,,,,,,,,WOS:000337018200014,,wos,
4268,2014,,,66,,,,,,,,WOS:000337087900013,,wos,
4269,2018,,,66,,,,,,,,WOS:000452205300021,,wos,
4270,2019,,,66,,,,,,,,WOS:000499954000008,,wos,
4271,2014,,,66,,,,,,,,WOS:000337231300090,,wos,
4272,2014,,,66,,,,,,,,WOS:000337231300098,,wos,
4273,2014,,,66,,,,,,,,WOS:000337231300105,,wos,
4274,2019,,,66,,,,,,,,WOS:000466974000003,,wos,
4275,2014,,,66,,,,,,,,WOS:000337231300245,,wos,
4276,2014,,,66,,,,,,,,WOS:000337231300247,,wos,
4277,2014,,,66,,,,,,,,WOS:000337231300249,,wos,
4278,2014,,,66,,,,,,,,WOS:000337231300321,,wos,
4279,2014,,,66,,,,,,,,WOS:000337231300322,,wos,
4280,2014,,,66,,,,,,,,WOS:000337231300323,,wos,
4281,2014,,,66,,,,,,,,WOS:000337231300324,,wos,
4282,2014,,,66,,,,,,,,WOS:000337231300325,,wos,
4283,2014,,,66,,,,,,,,WOS:000337231300335,,wos,
4284,2014,,,66,,,,,,,,WOS:000337231300490,,wos,
4285,2018,,,66,,,,,,,,WOS:000451473100002,,wos,
4286,2014,,,66,,,,,,,,WOS:000337231300546,,wos,
4287,2014,,,66,,,,,,,,WOS:000337231300547,,wos,
4288,2014,,,66,,,,,,,,WOS:000337231300549,,wos,
4289,2014,,,66,,,,,,,,WOS:000337231300551,,wos,
4290,2014,,,66,,,,,,,,WOS:000337231300554,,wos,
4291,2014,,,66,,,,,,,,WOS:000337231300559,,wos,
4292,2014,,,66,,,,,,,,WOS:000337231300636,,wos,
4293,2014,,,66,,,,,,,,WOS:000337231300709,,wos,
4294,2017,,,66,,,,,,,,WOS:000419413700021,,wos,
4295,2020,,,66,,,,,,,,WOS:000519734600001,,wos,
4296,2019,,,66,,,,,,,,WOS:000494368800012,,wos,
4297,2014,,,66,,,,,,,,WOS:000337233800021,,wos,
4298,2014,,,66,,,,,,,,WOS:000337264300017,,wos,
4299,2017,,,66,,,,,,,,WOS:000414233900025,,wos,
4300,2014,,,66,,,,,,,,WOS:000337342400001,,wos,
4301,2014,,,66,,,,,,,,WOS:000337356300003,,wos,
4302,2014,,,66,,,,,,,,WOS:000337551300004,,wos,
4303,2014,,,66,,,,,,,,WOS:000337552000013,,wos,
4304,2017,,,66,,,,,,,,WOS:000403938500005,,wos,
4305,2014,,,66,,,,,,,,WOS:000337565700002,,wos,
4306,2014,,,66,,,,,,,,WOS:000337565700004,,wos,
4307,2014,,,66,,,,,,,,WOS:000337671900009,,wos,
4308,2014,,,66,,,,,,,,WOS:000337687300009,,wos,
4309,2014,,,66,,,,,,,,WOS:000337697900022,,wos,
4310,2014,,,66,,,,,,,,WOS:000337701500001,,wos,
4311,2014,,,66,,,,,,,,WOS:000337709200039,,wos,
4312,2014,,,66,,,,,,,,WOS:000337731200007,,wos,
4313,2014,,,66,,,,,,,,WOS:000337732300016,,wos,
4314,2014,,,66,,,,,,,,WOS:000337771700002,,wos,
4315,2014,,,66,,,,,,,,WOS:000337871200008,,wos,
4316,2014,,,66,,,,,,,,WOS:000337888600010,,wos,
4317,2014,,,66,,,,,,,,WOS:000337888600014,,wos,
4318,2019,,,66,,,,,,,,WOS:000492596900013,,wos,
4319,2014,,,66,,,,,,,,WOS:000337956100013,,wos,
4320,2014,,,66,,,,,,,,WOS:000337965500004,,wos,
4321,2014,,,66,,,,,,,,WOS:000337977300054,,wos,
4322,2014,,,66,,,,,,,,WOS:000338007700012,,wos,
4323,2014,,,66,,,,,,,,WOS:000338075500001,,wos,
4324,2014,,,66,,,,,,,,WOS:000338098100004,,wos,
4325,2014,,,66,,,,,,,,WOS:000338101500053,,wos,
4326,2014,,,66,,,,,,,,WOS:000338118900062,,wos,
4327,2014,,,66,,,,,,,,WOS:000338160100001,,wos,
4328,2014,,,66,,,,,,,,WOS:000338283000062,,wos,
4329,2014,,,66,,,,,,,,WOS:000338319400004,,wos,
4330,2014,,,66,,,,,,,,WOS:000338321400005,,wos,
4331,2014,,,66,,,,,,,,WOS:000338321400008,,wos,
4332,2014,,,66,,,,,,,,WOS:000338321400009,,wos,
4333,2014,,,66,,,,,,,,WOS:000338321400013,,wos,
4334,2014,,,66,,,,,,,,WOS:000338427600010,,wos,
4335,2014,,,66,,,,,,,,WOS:000338508200023,,wos,
4336,2014,,,66,,,,,,,,WOS:000338512200032,,wos,
4337,2014,,,66,,,,,,,,WOS:000338514800032,,wos,
4338,2014,,,66,,,,,,,,WOS:000338553600001,,wos,
4339,2014,,,66,,,,,,,,WOS:000338598300015,,wos,
4340,2014,,,66,,,,,,,,WOS:000338603100012,,wos,
4341,2014,,,66,,,,,,,,WOS:000338603500009,,wos,
4342,2014,,,66,,,,,,,,WOS:000338631000060,,wos,
4343,2014,,,66,,,,,,,,WOS:000338637300066,,wos,
4344,2014,,,66,,,,,,,,WOS:000338637300077,,wos,
4345,2014,,,66,,,,,,,,WOS:000338697000014,,wos,
4346,2014,,,66,,,,,,,,WOS:000338697400007,,wos,
4347,2014,,,66,,,,,,,,WOS:000338705900003,,wos,
4348,2014,,,66,,,,,,,,WOS:000338705900033,,wos,
4349,2014,,,66,,,,,,,,WOS:000338705900034,,wos,
4350,2014,,,66,,,,,,,,WOS:000338707800030,,wos,
4351,2014,,,66,,,,,,,,WOS:000338768100003,,wos,
4352,2014,,,66,,,,,,,,WOS:000338768100008,,wos,
4353,2019,,,66,,,,,,,,WOS:000483572200002,,wos,
4354,2014,,,66,,,,,,,,WOS:000338769400001,,wos,
4355,2018,,,66,,,,,,,,WOS:000441093500002,,wos,
4356,2018,,,66,,,,,,,,WOS:000457716600007,,wos,
4357,2014,,,66,,,,,,,,WOS:000338833700014,,wos,
4358,2014,,,66,,,,,,,,WOS:000338834300001,,wos,
4359,2014,,,66,,,,,,,,WOS:000338840200003,,wos,
4360,2019,,,66,,,,,,,,WOS:000485856100001,,wos,
4361,2014,,,66,,,,,,,,WOS:000338875900061,,wos,
4362,2014,,,66,,,,,,,,WOS:000338883200001,,wos,
4363,2014,,,66,,,,,,,,WOS:000338917900053,,wos,
4364,2014,,,66,,,,,,,,WOS:000338985700008,,wos,
4365,2014,,,66,,,,,,,,WOS:000338991000010,,wos,
4366,2014,,,66,,,,,,,,WOS:000339121900003,,wos,
4367,2014,,,66,,,,,,,,WOS:000339150300012,,wos,
4368,2014,,,66,,,,,,,,WOS:000339194400001,,wos,
4369,2014,,,66,,,,,,,,WOS:000339279700020,,wos,
4370,2019,,,66,,,,,,,,WOS:000494891200020,,wos,
4371,2014,,,66,,,,,,,,WOS:000339310700008,,wos,
4372,2014,,,66,,,,,,,,WOS:000339322400014,,wos,
4373,2014,,,66,,,,,,,,WOS:000339326600010,,wos,
4374,2018,,,66,,,,,,,,WOS:000438493800016,,wos,
4375,2014,,,66,,,,,,,,WOS:000339378400021,,wos,
4376,2020,,,66,,,,,,,,WOS:000525552100001,,wos,
4377,2014,,,66,,,,,,,,WOS:000339380100007,,wos,
4378,2014,,,66,,,,,,,,WOS:000339424400006,,wos,
4379,2014,,,66,,,,,,,,WOS:000339439200014,,wos,
4380,2014,,,66,,,,,,,,WOS:000339480000022,,wos,
4381,2014,,,66,,,,,,,,WOS:000339481300001,,wos,
4382,2014,,,66,,,,,,,,WOS:000339481300008,,wos,
4383,2014,,,66,,,,,,,,WOS:000339488200016,,wos,
4384,2014,,,66,,,,,,,,WOS:000339500200066,,wos,
4385,2014,,,66,,,,,,,,WOS:000339504500001,,wos,
4386,2014,,,66,,,,,,,,WOS:000339535200009,,wos,
4387,2014,,,66,,,,,,,,WOS:000339540900018,,wos,
4388,2014,,,66,,,,,,,,WOS:000339544200030,,wos,
4389,2014,,,66,,,,,,,,WOS:000339545700182,,wos,
4390,2014,,,66,,,,,,,,WOS:000339551100086,,wos,
4391,2014,,,66,,,,,,,,WOS:000339680500001,,wos,
4392,2019,,,66,,,,,,,,WOS:000469213300018,,wos,
4393,2019,,,66,,,,,,,,WOS:000470944200002,,wos,
4394,2014,,,66,,,,,,,,WOS:000339707200003,,wos,
4395,2014,,,66,,,,,,,,WOS:000339713200033,,wos,
4396,2019,,,66,,,,,,,,WOS:000457401500011,,wos,
4397,2014,,,66,,,,,,,,WOS:000339807200051,,wos,
4398,2014,,,66,,,,,,,,WOS:000339814300015,,wos,
4399,2014,,,66,,,,,,,,WOS:000339847500001,,wos,
4400,2014,,,66,,,,,,,,WOS:000339860200012,,wos,
4401,2014,,,66,,,,,,,,WOS:000339869800001,,wos,
4402,2014,,,66,,,,,,,,WOS:000339875100005,,wos,
4403,2014,,,66,,,,,,,,WOS:000339876200029,,wos,
4404,2014,,,66,,,,,,,,WOS:000339960500002,,wos,
4405,2014,,,66,,,,,,,,WOS:000340013600001,,wos,
4406,2014,,,66,,,,,,,,WOS:000340025000003,,wos,
4407,2014,,,66,,,,,,,,WOS:000340039700004,,wos,
4408,2014,,,66,,,,,,,,WOS:000340039700013,,wos,
4409,2014,,,66,,,,,,,,WOS:000340075600007,,wos,
4410,2014,,,66,,,,,,,,WOS:000340085200003,,wos,
4411,2014,,,66,,,,,,,,WOS:000340144700001,,wos,
4412,2014,,,66,,,,,,,,WOS:000340197000015,,wos,
4413,2014,,,66,,,,,,,,WOS:000340238800006,,wos,
4414,2014,,,66,,,,,,,,WOS:000340295800005,,wos,
4415,2019,,,66,,,,,,,,WOS:000473277900009,,wos,
4416,2014,,,66,,,,,,,,WOS:000340312600010,,wos,
4417,2018,,,66,,,,,,,,WOS:000445120000025,,wos,
4418,2013,,,66,,,,,,,,WOS:000340321500028,,wos,
4419,2014,,,66,,,,,,,,WOS:000340344300239,,wos,
4420,2014,,,66,,,,,,,,WOS:000340480400007,,wos,
4421,2014,,,66,,,,,,,,WOS:000340558300012,,wos,
4422,2014,,,66,,,,,,,,WOS:000340610100002,,wos,
4423,2018,,,66,,,,,,,,WOS:000457965800009,,wos,
4424,2014,,,66,,,,,,,,WOS:000340674400008,,wos,
4425,2014,,,66,,,,,,,,WOS:000340701000002,,wos,
4426,2014,,,66,,,,,,,,WOS:000340702000009,,wos,
4427,2014,,,66,,,,,,,,WOS:000340852000014,,wos,
4428,2014,,,66,,,,,,,,WOS:000340854700033,,wos,
4429,2014,,,66,,,,,,,,WOS:000340864200025,,wos,
4430,2014,,,66,,,,,,,,WOS:000340878600002,,wos,
4431,2014,,,66,,,,,,,,WOS:000340878600006,,wos,
4432,2017,,,66,,,,,,,,WOS:000418309100006,,wos,
4433,2014,,,66,,,,,,,,WOS:000340878600009,,wos,
4434,2014,,,66,,,,,,,,WOS:000340880100013,,wos,
4435,2014,,,66,,,,,,,,WOS:000340880100016,,wos,
4436,2014,,,66,,,,,,,,WOS:000340881400006,,wos,
4437,2019,,,66,,,,,,,,WOS:000458401500042,,wos,
4438,2014,,,66,,,,,,,,WOS:000340943600004,,wos,
4439,2014,,,66,,,,,,,,WOS:000340984200016,,wos,
4440,2014,,,66,,,,,,,,WOS:000340984200018,,wos,
4441,2014,,,66,,,,,,,,WOS:000341036000001,,wos,
4442,2014,,,66,,,,,,,,WOS:000341040800001,,wos,
4443,2020,,,66,,,,,,,,WOS:000521830800004,,wos,
4444,2014,,,66,,,,,,,,WOS:000341057000031,,wos,
4445,2014,,,66,,,,,,,,WOS:000341057500011,,wos,
4446,2014,,,66,,,,,,,,WOS:000341089400036,,wos,
4447,2014,,,66,,,,,,,,WOS:000341164500002,,wos,
4448,2014,,,66,,,,,,,,WOS:000341164500007,,wos,
4449,2018,,,66,,,,,,,,WOS:000434004500001,,wos,
4450,2014,,,66,,,,,,,,WOS:000341174800042,,wos,
4451,2014,,,66,,,,,,,,WOS:000341179800048,,wos,
4452,2014,,,66,,,,,,,,WOS:000341230600073,,wos,
4453,2014,,,66,,,,,,,,WOS:000341235400014,,wos,
4454,2014,,,66,,,,,,,,WOS:000341253500003,,wos,
4455,2018,,,66,,,,,,,,WOS:000426763400005,,wos,
4456,2014,,,66,,,,,,,,WOS:000341271500023,,wos,
4457,2014,,,66,,,,,,,,WOS:000341271500074,,wos,
4458,2014,,,66,,,,,,,,WOS:000341281200011,,wos,
4459,2014,,,66,,,,,,,,WOS:000341296100007,,wos,
4460,2014,,,66,,,,,,,,WOS:000341296100015,,wos,
4461,2014,,,66,,,,,,,,WOS:000341303700042,,wos,
4462,2014,,,66,,,,,,,,WOS:000341320600003,,wos,
4463,2018,,,66,,,,,,,,WOS:000432104800008,,wos,
4464,2014,,,66,,,,,,,,WOS:000341362800035,,wos,
4465,2014,,,66,,,,,,,,WOS:000341370800022,,wos,
4466,2014,,,66,,,,,,,,WOS:000341382700009,,wos,
4467,2014,,,66,,,,,,,,WOS:000341404200006,,wos,
4468,2014,,,66,,,,,,,,WOS:000341409700007,,wos,
4469,2014,,,66,,,,,,,,WOS:000341409700012,,wos,
4470,2014,,,66,,,,,,,,WOS:000341409700017,,wos,
4471,2014,,,66,,,,,,,,WOS:000341419000009,,wos,
4472,2014,,,66,,,,,,,,WOS:000341434600002,,wos,
4473,2014,,,66,,,,,,,,WOS:000341434600005,,wos,
4474,2014,,,66,,,,,,,,WOS:000341434600006,,wos,
4475,2014,,,66,,,,,,,,WOS:000341434600035,,wos,
4476,2014,,,66,,,,,,,,WOS:000341434600038,,wos,
4477,2014,,,66,,,,,,,,WOS:000341434600045,,wos,
4478,2014,,,66,,,,,,,,WOS:000341434600065,,wos,
4479,2018,,,66,,,,,,,,WOS:000436517100010,,wos,
4480,2014,,,66,,,,,,,,WOS:000341434600117,,wos,
4481,2014,,,66,,,,,,,,WOS:000341434600118,,wos,
4482,2014,,,66,,,,,,,,WOS:000341434600122,,wos,
4483,2014,,,66,,,,,,,,WOS:000341434600128,,wos,
4484,2014,,,66,,,,,,,,WOS:000341434600129,,wos,
4485,2014,,,66,,,,,,,,WOS:000341434600130,,wos,
4486,2014,,,66,,,,,,,,WOS:000341434600135,,wos,
4487,2014,,,66,,,,,,,,WOS:000341434600137,,wos,
4488,2014,,,66,,,,,,,,WOS:000341434600139,,wos,
4489,2014,,,66,,,,,,,,WOS:000341434600141,,wos,
4490,2014,,,66,,,,,,,,WOS:000341434600143,,wos,
4491,2014,,,66,,,,,,,,WOS:000341434600148,,wos,
4492,2014,,,66,,,,,,,,WOS:000341434600149,,wos,
4493,2014,,,66,,,,,,,,WOS:000341434600150,,wos,
4494,2014,,,66,,,,,,,,WOS:000341434600152,,wos,
4495,2014,,,66,,,,,,,,WOS:000341434600154,,wos,
4496,2014,,,66,,,,,,,,WOS:000341434600155,,wos,
4497,2018,,,66,,,,,,,,WOS:000419536600033,,wos,
4498,2014,,,66,,,,,,,,WOS:000341434600160,,wos,
4499,2019,,,66,,,,,,,,WOS:000485001500013,,wos,
4500,2014,,,66,,,,,,,,WOS:000341434600214,,wos,
4501,2014,,,66,,,,,,,,WOS:000341434600217,,wos,
4502,2018,,,66,,,,,,,,WOS:000435530200015,,wos,
4503,2014,,,66,,,,,,,,WOS:000341515400034,,wos,
4504,2018,,,66,,,,,,,,WOS:000451609000046,,wos,
4505,2014,,,66,,,,,,,,WOS:000341528300001,,wos,
4506,2014,,,66,,,,,,,,WOS:000341588100071,,wos,
4507,2014,,,66,,,,,,,,WOS:000341625600048,,wos,
4508,2014,,,66,,,,,,,,WOS:000341635700004,,wos,
4509,2018,,,66,,,,,,,,WOS:000443933500014,,wos,
4510,2014,,,66,,,,,,,,WOS:000341674700002,,wos,
4511,2014,,,66,,,,,,,,WOS:000341706100004,,wos,
4512,2014,,,66,,,,,,,,WOS:000341721000001,,wos,
4513,2019,,,66,,,,,,,,WOS:000478717400018,,wos,
4514,2014,,,66,,,,,,,,WOS:000341752900034,,wos,
4515,2014,,,66,,,,,,,,WOS:000341752900035,,wos,
4516,2014,,,66,,,,,,,,WOS:000341803500001,,wos,
4517,2014,,,66,,,,,,,,WOS:000341803500006,,wos,
4518,2014,,,66,,,,,,,,WOS:000341803500007,,wos,
4519,2014,,,66,,,,,,,,WOS:000341803500012,,wos,
4520,2014,,,66,,,,,,,,WOS:000341803500014,,wos,
4521,2019,,,66,,,,,,,,WOS:000460188400008,,wos,
4522,2014,,,66,,,,,,,,WOS:000341884000001,,wos,
4523,2019,,,66,,,,,,,,WOS:000460406600018,,wos,
4524,2014,,,66,,,,,,,,WOS:000341971700002,,wos,
4525,2014,,,66,,,,,,,,WOS:000341989300002,,wos,
4526,2014,,,66,,,,,,,,WOS:000342075800045,,wos,
4527,2018,,,66,,,,,,,,WOS:000419966500005,,wos,
4528,2014,,,66,,,,,,,,WOS:000342351800086,,wos,
4529,2014,,,66,,,,,,,,WOS:000342440000061,,wos,
4530,2014,,,66,,,,,,,,WOS:000342492700114,,wos,
4531,2014,,,66,,,,,,,,WOS:000342546300001,,wos,
4532,2014,,,66,,,,,,,,WOS:000342546300003,,wos,
4533,2014,,,66,,,,,,,,WOS:000342546300005,,wos,
4534,2014,,,66,,,,,,,,WOS:000342546300007,,wos,
4535,2014,,,66,,,,,,,,WOS:000342546300009,,wos,
4536,2014,,,66,,,,,,,,WOS:000342546300010,,wos,
4537,2014,,,66,,,,,,,,WOS:000342564500002,,wos,
4538,2014,,,66,,,,,,,,WOS:000342570300014,,wos,
4539,2014,,,66,,,,,,,,WOS:000342591500075,,wos,
4540,2014,,,66,,,,,,,,WOS:000342600300034,,wos,
4541,2014,,,66,,,,,,,,WOS:000342600300035,,wos,
4542,2014,,,66,,,,,,,,WOS:000342600300039,,wos,
4543,2014,,,66,,,,,,,,WOS:000342619200005,,wos,
4544,2014,,,66,,,,,,,,WOS:000342620400005,,wos,
4545,2014,,,66,,,,,,,,WOS:000342633900059,,wos,
4546,2014,,,66,,,,,,,,WOS:000342649900007,,wos,
4547,2014,,,66,,,,,,,,WOS:000342663100009,,wos,
4548,2014,,,66,,,,,,,,WOS:000342675900008,,wos,
4549,2014,,,66,,,,,,,,WOS:000342684500093,,wos,
4550,2019,,,66,,,,,,,,WOS:000505712800577,,wos,
4551,2014,,,66,,,,,,,,WOS:000342688000030,,wos,
4552,2014,,,66,,,,,,,,WOS:000342719100019,,wos,
4553,2014,,,66,,,,,,,,WOS:000342719100025,,wos,
4554,2014,,,66,,,,,,,,WOS:000342721800002,,wos,
4555,2014,,,66,,,,,,,,WOS:000342723700001,,wos,
4556,2014,,,66,,,,,,,,WOS:000342774700003,,wos,
4557,2017,,,66,,,,,,,,WOS:000414210400002,,wos,
4558,2014,,,66,,,,,,,,WOS:000342867500008,,wos,
4559,2014,,,66,,,,,,,,WOS:000342888200004,,wos,
4560,2014,,,66,,,,,,,,WOS:000342901600009,,wos,
4561,2014,,,66,,,,,,,,WOS:000342907800003,,wos,
4562,2014,,,66,,,,,,,,WOS:000342912400021,,wos,
4563,2014,,,66,,,,,,,,WOS:000342913000023,,wos,
4564,2014,,,66,,,,,,,,WOS:000342914600010,,wos,
4565,2018,,,66,,,,,,,,WOS:000423660600018,,wos,
4566,2014,,,66,,,,,,,,WOS:000342926000030,,wos,
4567,2019,,,66,,,,,,,,WOS:000457160600010,,wos,
4568,2014,,,66,,,,,,,,WOS:000342930000010,,wos,
4569,2014,,,66,,,,,,,,WOS:000342985800002,,wos,
4570,2014,,,66,,,,,,,,WOS:000342988600055,,wos,
4571,2014,,,66,,,,,,,,WOS:000343030400001,,wos,
4572,2020,,,66,,,,,,,,WOS:000504723200006,,wos,
4573,2014,,,66,,,,,,,,WOS:000343083600019,,wos,
4574,2014,,,66,,,,,,,,WOS:000343095600023,,wos,
4575,2014,,,66,,,,,,,,WOS:000343133700013,,wos,
4576,2018,,,66,,,,,,,,WOS:000431097300023,,wos,
4577,2014,,,66,,,,,,,,WOS:000343195000010,,wos,
4578,2014,,,66,,,,,,,,WOS:000343219200062,,wos,
4579,2014,,,66,,,,,,,,WOS:000343220300032,,wos,
4580,2014,,,66,,,,,,,,WOS:000343227800009,,wos,
4581,2014,,,66,,,,,,,,WOS:000343227800016,,wos,
4582,2018,,,66,,,,,,,,WOS:000437792200007,,wos,
4583,2019,,,66,,,,,,,,WOS:000487171800001,,wos,
4584,2014,,,66,,,,,,,,WOS:000343378100008,,wos,
4585,2014,,,66,,,,,,,,WOS:000343420500002,,wos,
4586,2014,,,66,,,,,,,,WOS:000343420500010,,wos,
4587,2014,,,66,,,,,,,,WOS:000343641000027,,wos,
4588,2019,,,66,,,,,,,,WOS:000500692600008,,wos,
4589,2018,,,66,,,,,,,,WOS:000426095700026,,wos,
4590,2014,,,66,,,,,,,,WOS:000343730400074,,wos,
4591,2014,,,66,,,,,,,,WOS:000343730400077,,wos,
4592,2014,,,66,,,,,,,,WOS:000343740200043,,wos,
4593,2014,,,66,,,,,,,,WOS:000343746800010,,wos,
4594,2014,,,66,,,,,,,,WOS:000343785200012,,wos,
4595,2014,,,66,,,,,,,,WOS:000343801500050,,wos,
4596,2014,,,66,,,,,,,,WOS:000343808600009,,wos,
4597,2014,,,66,,,,,,,,WOS:000343838300015,,wos,
4598,2014,,,66,,,,,,,,WOS:000343868400004,,wos,
4599,2018,,,66,,,,,,,,WOS:000424042700015,,wos,
4600,2014,,,66,,,,,,,,WOS:000343928700015,,wos,
4601,2019,,,66,,,,,,,,WOS:000463353000016,,wos,
4602,2014,,,66,,,,,,,,WOS:000343943700103,,wos,
4603,2014,,,66,,,,,,,,WOS:000344037700003,,wos,
4604,2018,,,66,,,,,,,,WOS:000428386900011,,wos,
4605,2014,,,66,,,,,,,,WOS:000344064800010,,wos,
4606,2014,,,66,,,,,,,,WOS:000344075400024,,wos,
4607,2014,,,66,,,,,,,,WOS:000344147100013,,wos,
4608,2014,,,66,,,,,,,,WOS:000344184900001,,wos,
4609,2014,,,66,,,,,,,,WOS:000344187500047,,wos,
4610,2019,,,66,,,,,,,,WOS:000456741300017,,wos,
4611,2014,,,66,,,,,,,,WOS:000344206800001,,wos,
4612,2014,,,66,,,,,,,,WOS:000344211300011,,wos,
4613,2014,,,66,,,,,,,,WOS:000344312300006,,wos,
4614,2014,,,66,,,,,,,,WOS:000344373300003,,wos,
4615,2019,,,66,,,,,,,,WOS:000460638800076,,wos,
4616,2014,,,66,,,,,,,,WOS:000344446300009,,wos,
4617,2014,,,66,,,,,,,,WOS:000344470000034,,wos,
4618,2014,,,66,,,,,,,,WOS:000344483804286,,wos,
4619,2019,,,66,,,,,,,,WOS:000495173100538,,wos,
4620,2014,,,66,,,,,,,,WOS:000344484600014,,wos,
4621,2014,,,66,,,,,,,,WOS:000344521700018,,wos,
4622,2014,,,66,,,,,,,,WOS:000344521700019,,wos,
4623,2014,,,66,,,,,,,,WOS:000344526300002,,wos,
4624,2014,,,66,,,,,,,,WOS:000344542600005,,wos,
4625,2020,,,66,,,,,,,,WOS:000508287300006,,wos,
4626,2014,,,66,,,,,,,,WOS:000344580600008,,wos,
4627,2017,,,66,,,,,,,,WOS:000402831800024,,wos,
4628,2019,,,66,,,,,,,,WOS:000486195500003,,wos,
4629,2014,,,66,,,,,,,,WOS:000344647700039,,wos,
4630,2014,,,66,,,,,,,,WOS:000344717000015,,wos,
4631,2014,,,66,,,,,,,,WOS:000344724100011,,wos,
4632,2016,,,66,,,,,,,,WOS:000383682900021,,wos,
4633,2014,,,66,,,,,,,,WOS:000344774700028,,wos,
4634,2018,,,66,,,,,,,,WOS:000454600000002,,wos,
4635,2014,,,66,,,,,,,,WOS:000344774700077,,wos,
4636,2014,,,66,,,,,,,,WOS:000344774700078,,wos,
4637,2014,,,66,,,,,,,,WOS:000344774700109,,wos,
4638,2020,,,66,,,,,,,,WOS:000517360500021,,wos,
4639,2018,,,66,,,,,,,,WOS:000434370400043,,wos,
4640,2019,,,66,,,,,,,,WOS:000481591100001,,wos,
4641,2014,,,66,,,,,,,,WOS:000344774700203,,wos,
4642,2014,,,66,,,,,,,,WOS:000344774700332,,wos,
4643,2019,,,66,,,,,,,,WOS:000476378900001,,wos,
4644,2014,,,66,,,,,,,,WOS:000344794100001,,wos,
4645,2014,,,66,,,,,,,,WOS:000344813100012,,wos,
4646,2014,,,66,,,,,,,,WOS:000344862300099,,wos,
4647,2014,,,66,,,,,,,,WOS:000344888000001,,wos,
4648,2014,,,66,,,,,,,,WOS:000344977000019,,wos,
4649,2014,,,66,,,,,,,,WOS:000344977000020,,wos,
4650,2014,,,66,,,,,,,,WOS:000344993600001,,wos,
4651,2014,,,66,,,,,,,,WOS:000345012700002,,wos,
4652,2014,,,66,,,,,,,,WOS:000345012700016,,wos,
4653,2017,,,66,,,,,,,,WOS:000418050000002,,wos,
4654,2014,,,66,,,,,,,,WOS:000345071500002,,wos,
4655,2014,,,66,,,,,,,,WOS:000345072400019,,wos,
4656,2014,,,66,,,,,,,,WOS:000345072500005,,wos,
4657,2014,,,66,,,,,,,,WOS:000345153300044,,wos,
4658,2017,,,66,,,,,,,,WOS:000423639200004,,wos,
4659,2019,,,66,,,,,,,,WOS:000460914700023,,wos,
4660,2014,,,66,,,,,,,,WOS:000345204100103,,wos,
4661,2014,,,66,,,,,,,,WOS:000345223500027,,wos,
4662,2014,,,66,,,,,,,,WOS:000345242600001,,wos,
4663,2014,,,66,,,,,,,,WOS:000345267500001,,wos,
4664,2014,,,66,,,,,,,,WOS:000345268700002,,wos,
4665,2014,,,66,,,,,,,,WOS:000345288700012,,wos,
4666,2018,,,66,,,,,,,,WOS:000419587900006,,wos,
4667,2014,,,66,,,,,,,,WOS:000345299700001,,wos,
4668,2014,,,66,,,,,,,,WOS:000345308300012,,wos,
4669,2018,,,66,,,,,,,,WOS:000432766900015,,wos,
4670,2019,,,66,,,,,,,,WOS:000459195600002,,wos,
4671,2018,,,66,,,,,,,,WOS:000452663600003,,wos,
4672,2018,,,66,,,,,,,,WOS:000428382400056,,wos,
4673,2019,,,66,,,,,,,,WOS:000467755300010,,wos,
4674,2016,,,66,,,,,,,,WOS:000376743300002,,wos,
4675,2014,,,66,,,,,,,,WOS:000345529600006,,wos,
4676,2019,,,66,,,,,,,,WOS:000454202200013,,wos,
4677,2014,,,66,,,,,,,,WOS:000345546200005,,wos,
4678,2014,,,66,,,,,,,,WOS:000345558500142,,wos,
4679,2014,,,66,,,,,,,,WOS:000345572700001,,wos,
4680,2014,,,66,,,,,,,,WOS:000345609000007,,wos,
4681,2014,,,66,,,,,,,,WOS:000345613800011,,wos,
4682,2019,,,66,,,,,,,,WOS:000485336600003,,wos,
4683,2017,,,66,,,,,,,,WOS:000417892100001,,wos,
4684,2014,,,66,,,,,,,,WOS:000345695700002,,wos,
4685,2014,,,66,,,,,,,,WOS:000345745400069,,wos,
4686,2014,,,66,,,,,,,,WOS:000345763400031,,wos,
4687,2014,,,66,,,,,,,,WOS:000345764100002,,wos,
