event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
3363,2017,,,65,,,,,,,,WOS:000404151600001,,match in dump,
3364,2015,,,65,,,,,,,,WOS:000352269500018,,match in dump,
3365,2015,,,65,,,,,,,,WOS:000347712900001,,match in dump,
3366,2016,,,65,,,,,,,,WOS:000370325700046,,match in dump,
3367,2018,,,65,,,,,,,,WOS:000438187700019,,match in dump,
3368,2013,,,65,,,,,,,,WOS:000327100600071,,match in dump,
3369,2015,,,65,,,,,,,,WOS:000355152600010,,match in dump,
3370,2014,,,65,,,,,,,,WOS:000336790800027,,match in dump,
3371,2007,,,65,,,,,,,,WOS:000248130600001,,match in dump,
3372,2014,,,65,,,,,,,,WOS:000338769400063,,match in dump,
3373,2017,,,65,,,,,,,,WOS:000396125500043,,match in dump,
3374,2015,,,65,,,,,,,,WOS:000356825200005,,match in dump,
3375,2015,,,65,,,,,,,,WOS:000355154000006,,match in dump,
3376,2016,,,65,,,,,,,,WOS:000382646600035,,match in dump,
3377,2014,,,65,,,,,,,,WOS:000337010500007,,match in dump,
3378,2010,,,65,,,,,,,,WOS:000273847900004,,match in dump,
3379,2015,,,65,,,,,,,,WOS:000365839200007,,match in dump,
3380,2007,,,65,,,,,,,,WOS:000243922000001,,match in dump,
3381,2014,,,65,,,,,,,,WOS:000340878600006,,match in dump,
3382,2015,,,65,,,,,,,,WOS:000366854200012,,match in dump,
3383,2015,,,65,,,,,,,,WOS:000363832100040,,match in dump,
3384,2014,,,65,,,,,,,,WOS:000333341100066,,match in dump,
3385,2016,,,65,,,,,,,,WOS:000371194300007,,match in dump,
3386,2015,,,65,,,,,,,,WOS:000360439500005,,match in dump,
3387,2015,,,65,,,,,,,,WOS:000363020800006,,match in dump,
3388,2017,,,65,,,,,,,,WOS:000396249600015,,match in dump,
3389,2011,,,65,,,,,,,,WOS:000292948300015,,match in dump,
3390,2015,,,65,,,,,,,,WOS:000360586700024,,match in dump,
3391,2014,,,65,,,,,,,,WOS:000341174800042,,match in dump,
3392,2017,,,65,,,,,,,,WOS:000397282700011,,match in dump,
3393,2015,,,65,,,,,,,,WOS:000364938300003,,match in dump,
3394,2014,,,65,,,,,,,,WOS:000342600300035,,match in dump,
3395,2016,,,65,,,,,,,,WOS:000367944900037,,match in dump,
3396,2015,,,65,,,,,,,,WOS:000349208000014,,match in dump,
3397,2013,,,65,,,,,,,,WOS:000326122000006,,match in dump,
3398,2001,,,65,,,,,,,,WOS:000172469000003,,match in dump,
3399,2003,,,65,,,,,,,,WOS:000180050900001,,match in dump,
3400,2013,,,65,,,,,,,,WOS:000209192300002,,match in dump,
3401,2013,,,65,,,,,,,,WOS:000209354700001,,match in dump,
3402,2015,,,65,,,,,,,,WOS:000209925400013,,match in dump,
3403,2015,,,65,,,,,,,,WOS:000216592400005,,match in dump,
3404,2015,,,65,,,,,,,,WOS:000216596000005,,match in dump,
